"Uniprot_Accession","Uniprot_ID","KEGG_ID","Pathway_ID","Pathway_name"
"Q29983","MICA_HUMAN","hsa:100507436","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)"
"Q8N2Z9","CENPS_HUMAN","hsa:100526739","hsa03460","Fanconi anemia pathway - Homo sapiens (human)"
"Q9Y3E7","CHMP3_HUMAN","hsa:100526767","hsa04144","Endocytosis - Homo sapiens (human)"
"Q9Y3E7","CHMP3_HUMAN","hsa:100526767","hsa04217","Necroptosis - Homo sapiens (human)"
"Q96P26","5NT1B_HUMAN","hsa:100526794","hsa00230","Purine metabolism - Homo sapiens (human)"
"Q96P26","5NT1B_HUMAN","hsa:100526794","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)"
"Q96P26","5NT1B_HUMAN","hsa:100526794","hsa01232","Nucleotide metabolism - Homo sapiens (human)"
"Q96P26","5NT1B_HUMAN","hsa:100526794","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q96P26","5NT1B_HUMAN","hsa:100526794","hsa00240","Pyrimidine metabolism - Homo sapiens (human)"
"A0A0A6YYL6","A0A0A6YYL6_HUMAN","hsa:100526842","hsa03010","Ribosome - Homo sapiens (human)"
"A0A0A6YYL6","A0A0A6YYL6_HUMAN","hsa:100526842","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)"
"A0A0A6YYL1","A0A0A6YYL1_HUMAN","hsa:100528021","hsa00670","One carbon pool by folate - Homo sapiens (human)"
"A0A0A6YYL1","A0A0A6YYL1_HUMAN","hsa:100528021","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q8N4A0","GALT4_HUMAN","hsa:100528030","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q8N4A0","GALT4_HUMAN","hsa:100528030","hsa00514","Other types of O-glycan biosynthesis - Homo sapiens (human)"
"Q8N4A0","GALT4_HUMAN","hsa:100528030","hsa00512","Mucin type O-glycan biosynthesis - Homo sapiens (human)"
"P26718","NKG2D_HUMAN","hsa:100528032","hsa04650","Natural killer cell mediated cytotoxicity - Homo sapiens (human)"
"P26718","NKG2D_HUMAN","hsa:100528032","hsa05144","Malaria - Homo sapiens (human)"
"Q13360","ZN177_HUMAN","hsa:100529215","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"A0A1W2PQS6","A0A1W2PQS6_HUMAN","hsa:100529239","hsa03010","Ribosome - Homo sapiens (human)"
"A0A1W2PQS6","A0A1W2PQS6_HUMAN","hsa:100529239","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)"
"P49356","FNTB_HUMAN","hsa:100529261","hsa00900","Terpenoid backbone biosynthesis - Homo sapiens (human)"
"Q9Y6Q5","AP1M2_HUMAN","hsa:10053","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)"
"Q9Y6Q5","AP1M2_HUMAN","hsa:10053","hsa04142","Lysosome - Homo sapiens (human)"
"E9PQ53","NDUCR_HUMAN","hsa:100532726","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)"
"E9PQ53","NDUCR_HUMAN","hsa:100532726","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"E9PQ53","NDUCR_HUMAN","hsa:100532726","hsa05016","Huntington disease - Homo sapiens (human)"
"E9PQ53","NDUCR_HUMAN","hsa:100532726","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)"
"E9PQ53","NDUCR_HUMAN","hsa:100532726","hsa01100","Metabolic pathways - Homo sapiens (human)"
"E9PQ53","NDUCR_HUMAN","hsa:100532726","hsa05010","Alzheimer disease - Homo sapiens (human)"
"E9PQ53","NDUCR_HUMAN","hsa:100532726","hsa05020","Prion disease - Homo sapiens (human)"
"E9PQ53","NDUCR_HUMAN","hsa:100532726","hsa05012","Parkinson disease - Homo sapiens (human)"
"E9PQ53","NDUCR_HUMAN","hsa:100532726","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"E9PQ53","NDUCR_HUMAN","hsa:100532726","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)"
"E9PQ53","NDUCR_HUMAN","hsa:100532726","hsa04714","Thermogenesis - Homo sapiens (human)"
"E9PQ53","NDUCR_HUMAN","hsa:100532726","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)"
"E9PQ53","NDUCR_HUMAN","hsa:100532726","hsa00190","Oxidative phosphorylation - Homo sapiens (human)"
"R4GMX3","R4GMX3_HUMAN","hsa:100532731","hsa03083","Polycomb repressive complex - Homo sapiens (human)"
"P35226","BMI1_HUMAN","hsa:100532731","hsa03083","Polycomb repressive complex - Homo sapiens (human)"
"R4GMX3","R4GMX3_HUMAN","hsa:100532731","hsa05206","MicroRNAs in cancer - Homo sapiens (human)"
"P35226","BMI1_HUMAN","hsa:100532731","hsa05206","MicroRNAs in cancer - Homo sapiens (human)"
"R4GMX3","R4GMX3_HUMAN","hsa:100532731","hsa05202","Transcriptional misregulation in cancer - Homo sapiens (human)"
"P35226","BMI1_HUMAN","hsa:100532731","hsa05202","Transcriptional misregulation in cancer - Homo sapiens (human)"
"R4GMX3","R4GMX3_HUMAN","hsa:100532731","hsa04550","Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)"
"P35226","BMI1_HUMAN","hsa:100532731","hsa04550","Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)"
"P41271","NBL1_HUMAN","hsa:100532736","hsa04350","TGF-beta signaling pathway - Homo sapiens (human)"
"Q96BR1","SGK3_HUMAN","hsa:100533105","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"Q96BR1","SGK3_HUMAN","hsa:100533105","hsa04068","FoxO signaling pathway - Homo sapiens (human)"
"R4GMW8","R4GMW8_HUMAN","hsa:100533467","hsa03420","Nucleotide excision repair - Homo sapiens (human)"
"Q9ULR0","ISY1_HUMAN","hsa:100534599","hsa03040","Spliceosome - Homo sapiens (human)"
"Q9UBT2","SAE2_HUMAN","hsa:10054","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)"
"Q9UBE0","SAE1_HUMAN","hsa:10055","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)"
"Q9NSD9","SYFB_HUMAN","hsa:10056","hsa00970","Aminoacyl-tRNA biosynthesis - Homo sapiens (human)"
"O15440","MRP5_HUMAN","hsa:10057","hsa01523","Antifolate resistance - Homo sapiens (human)"
"O15440","MRP5_HUMAN","hsa:10057","hsa02010","ABC transporters - Homo sapiens (human)"
"Q9NP58","ABCB6_HUMAN","hsa:10058","hsa02010","ABC transporters - Homo sapiens (human)"
"O00429","DNM1L_HUMAN","hsa:10059","hsa04217","Necroptosis - Homo sapiens (human)"
"O00429","DNM1L_HUMAN","hsa:10059","hsa04668","TNF signaling pathway - Homo sapiens (human)"
"O00429","DNM1L_HUMAN","hsa:10059","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)"
"O60706","ABCC9_HUMAN","hsa:10060","hsa02010","ABC transporters - Homo sapiens (human)"
"Q9UG63","ABCF2_HUMAN","hsa:10061","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)"
"Q13133","NR1H3_HUMAN","hsa:10062","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)"
"B4DXU5","B4DXU5_HUMAN","hsa:10062","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)"
"Q13133","NR1H3_HUMAN","hsa:10062","hsa05160","Hepatitis C - Homo sapiens (human)"
"B4DXU5","B4DXU5_HUMAN","hsa:10062","hsa05160","Hepatitis C - Homo sapiens (human)"
"Q13133","NR1H3_HUMAN","hsa:10062","hsa03320","PPAR signaling pathway - Homo sapiens (human)"
"B4DXU5","B4DXU5_HUMAN","hsa:10062","hsa03320","PPAR signaling pathway - Homo sapiens (human)"
"Q13133","NR1H3_HUMAN","hsa:10062","hsa04931","Insulin resistance - Homo sapiens (human)"
"B4DXU5","B4DXU5_HUMAN","hsa:10062","hsa04931","Insulin resistance - Homo sapiens (human)"
"Q14061","COX17_HUMAN","hsa:10063","hsa00190","Oxidative phosphorylation - Homo sapiens (human)"
"Q14061","COX17_HUMAN","hsa:10063","hsa04714","Thermogenesis - Homo sapiens (human)"
"Q14061","COX17_HUMAN","hsa:10063","hsa01100","Metabolic pathways - Homo sapiens (human)"
"O76011","KRT34_HUMAN","hsa:100653049","hsa04915","Estrogen signaling pathway - Homo sapiens (human)"
"A0A140TA62","A0A140TA62_HUMAN","hsa:100653049","hsa04915","Estrogen signaling pathway - Homo sapiens (human)"
"O76011","KRT34_HUMAN","hsa:100653049","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)"
"A0A140TA62","A0A140TA62_HUMAN","hsa:100653049","hsa05150","Staphylococcus aureus infection - Homo sapiens (human)"
"O95149","SPN1_HUMAN","hsa:10073","hsa03013","Nucleocytoplasmic transport - Homo sapiens (human)"
"Q7Z6Z7","HUWE1_HUMAN","hsa:10075","hsa04120","Ubiquitin mediated proteolysis - Homo sapiens (human)"
"O60828","PQBP1_HUMAN","hsa:10084","hsa03040","Spliceosome - Homo sapiens (human)"
"P24462","CP3A7_HUMAN","hsa:100861540","hsa00830","Retinol metabolism - Homo sapiens (human)"
"P24462","CP3A7_HUMAN","hsa:100861540","hsa00140","Steroid hormone biosynthesis - Homo sapiens (human)"
"P24462","CP3A7_HUMAN","hsa:100861540","hsa01100","Metabolic pathways - Homo sapiens (human)"
"P24462","CP3A7_HUMAN","hsa:100861540","hsa05204","Chemical carcinogenesis - DNA adducts - Homo sapiens (human)"
"Q9Y2C2","UST_HUMAN","hsa:10090","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)"
"P31941","ABC3A_HUMAN","hsa:100913187","hsa03250","Viral life cycle - HIV-1 - Homo sapiens (human)"
"P31941","ABC3A_HUMAN","hsa:100913187","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)"
"O15511","ARPC5_HUMAN","hsa:10092","hsa05135","Yersinia infection - Homo sapiens (human)"
"O15511","ARPC5_HUMAN","hsa:10092","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"O15511","ARPC5_HUMAN","hsa:10092","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)"
"O15511","ARPC5_HUMAN","hsa:10092","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"O15511","ARPC5_HUMAN","hsa:10092","hsa05131","Shigellosis - Homo sapiens (human)"
"O15511","ARPC5_HUMAN","hsa:10092","hsa05132","Salmonella infection - Homo sapiens (human)"
"O15511","ARPC5_HUMAN","hsa:10092","hsa04530","Tight junction - Homo sapiens (human)"
"O15511","ARPC5_HUMAN","hsa:10092","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)"
"O15511","ARPC5_HUMAN","hsa:10092","hsa04144","Endocytosis - Homo sapiens (human)"
"P59998","ARPC4_HUMAN","hsa:10093","hsa05131","Shigellosis - Homo sapiens (human)"
"P59998","ARPC4_HUMAN","hsa:10093","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"P59998","ARPC4_HUMAN","hsa:10093","hsa04530","Tight junction - Homo sapiens (human)"
"P59998","ARPC4_HUMAN","hsa:10093","hsa05135","Yersinia infection - Homo sapiens (human)"
"P59998","ARPC4_HUMAN","hsa:10093","hsa05132","Salmonella infection - Homo sapiens (human)"
"P59998","ARPC4_HUMAN","hsa:10093","hsa04144","Endocytosis - Homo sapiens (human)"
"P59998","ARPC4_HUMAN","hsa:10093","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)"
"P59998","ARPC4_HUMAN","hsa:10093","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"P59998","ARPC4_HUMAN","hsa:10093","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)"
"O15145","ARPC3_HUMAN","hsa:10094","hsa05131","Shigellosis - Homo sapiens (human)"
"O15145","ARPC3_HUMAN","hsa:10094","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"O15145","ARPC3_HUMAN","hsa:10094","hsa04144","Endocytosis - Homo sapiens (human)"
"O15145","ARPC3_HUMAN","hsa:10094","hsa05135","Yersinia infection - Homo sapiens (human)"
"O15145","ARPC3_HUMAN","hsa:10094","hsa04530","Tight junction - Homo sapiens (human)"
"O15145","ARPC3_HUMAN","hsa:10094","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)"
"O15145","ARPC3_HUMAN","hsa:10094","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)"
"O15145","ARPC3_HUMAN","hsa:10094","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"O15145","ARPC3_HUMAN","hsa:10094","hsa05132","Salmonella infection - Homo sapiens (human)"
"O15143","ARC1B_HUMAN","hsa:10095","hsa05131","Shigellosis - Homo sapiens (human)"
"O15143","ARC1B_HUMAN","hsa:10095","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"O15143","ARC1B_HUMAN","hsa:10095","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)"
"O15143","ARC1B_HUMAN","hsa:10095","hsa05132","Salmonella infection - Homo sapiens (human)"
"O15143","ARC1B_HUMAN","hsa:10095","hsa04530","Tight junction - Homo sapiens (human)"
"O15143","ARC1B_HUMAN","hsa:10095","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"O15143","ARC1B_HUMAN","hsa:10095","hsa04144","Endocytosis - Homo sapiens (human)"
"O15143","ARC1B_HUMAN","hsa:10095","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)"
"O15143","ARC1B_HUMAN","hsa:10095","hsa05135","Yersinia infection - Homo sapiens (human)"
"P61158","ARP3_HUMAN","hsa:10096","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"P61158","ARP3_HUMAN","hsa:10096","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)"
"P61158","ARP3_HUMAN","hsa:10096","hsa05131","Shigellosis - Homo sapiens (human)"
"P61158","ARP3_HUMAN","hsa:10096","hsa04530","Tight junction - Homo sapiens (human)"
"P61158","ARP3_HUMAN","hsa:10096","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"P61158","ARP3_HUMAN","hsa:10096","hsa04144","Endocytosis - Homo sapiens (human)"
"P61158","ARP3_HUMAN","hsa:10096","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)"
"P61158","ARP3_HUMAN","hsa:10096","hsa05132","Salmonella infection - Homo sapiens (human)"
"P61158","ARP3_HUMAN","hsa:10096","hsa05135","Yersinia infection - Homo sapiens (human)"
"P61160","ARP2_HUMAN","hsa:10097","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"P61160","ARP2_HUMAN","hsa:10097","hsa05131","Shigellosis - Homo sapiens (human)"
"P61160","ARP2_HUMAN","hsa:10097","hsa05132","Salmonella infection - Homo sapiens (human)"
"P61160","ARP2_HUMAN","hsa:10097","hsa05135","Yersinia infection - Homo sapiens (human)"
"P61160","ARP2_HUMAN","hsa:10097","hsa04530","Tight junction - Homo sapiens (human)"
"P61160","ARP2_HUMAN","hsa:10097","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)"
"P61160","ARP2_HUMAN","hsa:10097","hsa04144","Endocytosis - Homo sapiens (human)"
"P61160","ARP2_HUMAN","hsa:10097","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"P61160","ARP2_HUMAN","hsa:10097","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)"
"P0DTA3","SPD11_HUMAN","hsa:100996746","hsa04114","Oocyte meiosis - Homo sapiens (human)"
"P0DTA3","SPD11_HUMAN","hsa:100996746","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)"
"P50391","NPY4R_HUMAN","hsa:100996758","hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"P0DQD5","NPY42_HUMAN","hsa:100996758","hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"P30405","PPIF_HUMAN","hsa:10105","hsa05016","Huntington disease - Homo sapiens (human)"
"P30405","PPIF_HUMAN","hsa:10105","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)"
"P30405","PPIF_HUMAN","hsa:10105","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)"
"P30405","PPIF_HUMAN","hsa:10105","hsa05145","Toxoplasmosis - Homo sapiens (human)"
"P30405","PPIF_HUMAN","hsa:10105","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P30405","PPIF_HUMAN","hsa:10105","hsa05020","Prion disease - Homo sapiens (human)"
"P30405","PPIF_HUMAN","hsa:10105","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)"
"P30405","PPIF_HUMAN","hsa:10105","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P30405","PPIF_HUMAN","hsa:10105","hsa05012","Parkinson disease - Homo sapiens (human)"
"P30405","PPIF_HUMAN","hsa:10105","hsa04020","Calcium signaling pathway - Homo sapiens (human)"
"P30405","PPIF_HUMAN","hsa:10105","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P30405","PPIF_HUMAN","hsa:10105","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)"
"A8MT65","ZN891_HUMAN","hsa:101060200","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"O15144","ARPC2_HUMAN","hsa:10109","hsa05100","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"O15144","ARPC2_HUMAN","hsa:10109","hsa05132","Salmonella infection - Homo sapiens (human)"
"O15144","ARPC2_HUMAN","hsa:10109","hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)"
"O15144","ARPC2_HUMAN","hsa:10109","hsa05131","Shigellosis - Homo sapiens (human)"
"O15144","ARPC2_HUMAN","hsa:10109","hsa04530","Tight junction - Homo sapiens (human)"
"O15144","ARPC2_HUMAN","hsa:10109","hsa05135","Yersinia infection - Homo sapiens (human)"
"O15144","ARPC2_HUMAN","hsa:10109","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"O15144","ARPC2_HUMAN","hsa:10109","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)"
"O15144","ARPC2_HUMAN","hsa:10109","hsa04144","Endocytosis - Homo sapiens (human)"
"Q9HBY8","SGK2_HUMAN","hsa:10110","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"Q9HBY8","SGK2_HUMAN","hsa:10110","hsa04068","FoxO signaling pathway - Homo sapiens (human)"
"Q92878","RAD50_HUMAN","hsa:10111","hsa04218","Cellular senescence - Homo sapiens (human)"
"Q92878","RAD50_HUMAN","hsa:10111","hsa03450","Non-homologous end-joining - Homo sapiens (human)"
"Q92878","RAD50_HUMAN","hsa:10111","hsa03440","Homologous recombination - Homo sapiens (human)"
"O95235","KI20A_HUMAN","hsa:10112","hsa04814","Motor proteins - Homo sapiens (human)"
"Q9HCU5","PREB_HUMAN","hsa:10113","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)"
"Q9H422","HIPK3_HUMAN","hsa:10114","hsa04218","Cellular senescence - Homo sapiens (human)"
"P42025","ACTY_HUMAN","hsa:10120","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P42025","ACTY_HUMAN","hsa:10120","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P42025","ACTY_HUMAN","hsa:10120","hsa05132","Salmonella infection - Homo sapiens (human)"
"P42025","ACTY_HUMAN","hsa:10120","hsa05016","Huntington disease - Homo sapiens (human)"
"P42025","ACTY_HUMAN","hsa:10120","hsa04814","Motor proteins - Homo sapiens (human)"
"P61163","ACTZ_HUMAN","hsa:10121","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P61163","ACTZ_HUMAN","hsa:10121","hsa05132","Salmonella infection - Homo sapiens (human)"
"P61163","ACTZ_HUMAN","hsa:10121","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P61163","ACTZ_HUMAN","hsa:10121","hsa05016","Huntington disease - Homo sapiens (human)"
"P61163","ACTZ_HUMAN","hsa:10121","hsa04814","Motor proteins - Homo sapiens (human)"
"O95267","GRP1_HUMAN","hsa:10125","hsa05200","Pathways in cancer - Homo sapiens (human)"
"O95267","GRP1_HUMAN","hsa:10125","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)"
"O95267","GRP1_HUMAN","hsa:10125","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)"
"O95267","GRP1_HUMAN","hsa:10125","hsa04010","MAPK signaling pathway - Homo sapiens (human)"
"O95267","GRP1_HUMAN","hsa:10125","hsa04014","Ras signaling pathway - Homo sapiens (human)"
"O95267","GRP1_HUMAN","hsa:10125","hsa04611","Platelet activation - Homo sapiens (human)"
"O96015","DNAL4_HUMAN","hsa:10126","hsa05016","Huntington disease - Homo sapiens (human)"
"O96015","DNAL4_HUMAN","hsa:10126","hsa04814","Motor proteins - Homo sapiens (human)"
"O96015","DNAL4_HUMAN","hsa:10126","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"O96015","DNAL4_HUMAN","hsa:10126","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P55291","CAD15_HUMAN","hsa:1013","hsa04514","Cell adhesion molecules - Homo sapiens (human)"
"Q15084","PDIA6_HUMAN","hsa:10130","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)"
"Q12931","TRAP1_HUMAN","hsa:10131","hsa05012","Parkinson disease - Homo sapiens (human)"
"Q12931","TRAP1_HUMAN","hsa:10131","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"Q96CV9","OPTN_HUMAN","hsa:10133","hsa04140","Autophagy - animal - Homo sapiens (human)"
"Q96CV9","OPTN_HUMAN","hsa:10133","hsa04137","Mitophagy - animal - Homo sapiens (human)"
"Q96CV9","OPTN_HUMAN","hsa:10133","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"Q96CV9","OPTN_HUMAN","hsa:10133","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P51572","BAP31_HUMAN","hsa:10134","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)"
"P51572","BAP31_HUMAN","hsa:10134","hsa05165","Human papillomavirus infection - Homo sapiens (human)"
"P43490","NAMPT_HUMAN","hsa:10135","hsa01100","Metabolic pathways - Homo sapiens (human)"
"P43490","NAMPT_HUMAN","hsa:10135","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)"
"P43490","NAMPT_HUMAN","hsa:10135","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)"
"P09093","CEL3A_HUMAN","hsa:10136","hsa04972","Pancreatic secretion - Homo sapiens (human)"
